Date,Hour,Real-Time LMP,Day-Ahead LMP,Regional Power Demand,Gas Price ($/MMBtu),Generation Outages (MW),Gas_Marginal,Temperature - Boston (deg. F)
2/19/2020,22,20.86,26.87,14585,2.441,2086,1,35.1
2/19/2020,23,17.37,19.5,13527,2.441,2086,0,34
2/19/2020,24,7.89,19.57,12801.5,2.441,2086,1,32
2/20/2020,1,9.61,20.45,12477,2.805,1315,1,30.9
2/20/2020,2,15.08,19.41,12050,2.805,1315,1,30
2/20/2020,3,16.81,19.58,11936,2.805,1315,1,28.9
2/20/2020,4,17.85,19.44,12030,2.805,1315,1,28
2/20/2020,5,18.1,21.46,12440,2.805,1315,1,26.1
2/20/2020,6,16.62,27.47,13229,2.805,1315,0,25
2/20/2020,7,18.35,27.01,14733,2.805,1315,0,24.1
2/20/2020,8,22.8,30.18,15360,2.805,1315,1,27
2/20/2020,9,18.66,24.32,14697,2.805,1315,1,28.9
2/20/2020,10,16.59,21.12,13935,2.805,1315,1,30.9
2/20/2020,11,20.58,23.05,13605,2.805,1315,1,32
2/20/2020,12,21.42,22.2,13532,2.805,1315,1,34
2/20/2020,13,21.4,22.11,13544,2.805,1315,1,36
2/20/2020,14,21.47,22.09,13741,2.805,1315,1,35.1
2/20/2020,15,21.88,22.2,14024,2.805,1315,1,35.1
2/20/2020,16,22.41,23.48,14382,2.805,1315,1,34
2/20/2020,17,22.22,27.51,15175,2.805,1315,1,34
2/20/2020,18,25.49,35.33,16313,2.805,1315,1,33.1
2/20/2020,19,24.99,37.9,16700,2.805,1315,1,32
2/20/2020,20,24.06,35.54,16429,2.805,1315,0,32
2/20/2020,21,25.65,33.43,16020,2.805,1315,1,30
2/20/2020,22,24.89,24.7,15233,2.805,1315,1,28.9
2/20/2020,23,21.93,24.22,14180,2.805,1315,1,26.1
2/20/2020,24,16.39,23.88,13299.25,2.805,1315,1,24.1
2/21/2020,1,14.66,25.25,12874,2.41,1645,1,21.9
2/21/2020,2,17.4,25.79,12752,2.41,1645,1,21
2/21/2020,3,18.76,24.71,12642,2.41,1645,1,19.9
2/21/2020,4,22.33,25.83,12531,2.41,1645,1,19.9
2/21/2020,5,22.39,24.36,12933,2.41,1645,1,19
2/21/2020,6,24.17,28.05,13971,2.41,1645,1,17.1
2/21/2020,7,28.5,35.15,15501,2.41,1645,0,18
2/21/2020,8,29.73,36.39,16057,2.41,1645,1,19
2/21/2020,9,21.18,34.72,15420,2.41,1645,1,21.9
2/21/2020,10,21.29,29.78,14657,2.41,1645,1,25
2/21/2020,11,20.41,26.64,14019,2.41,1645,1,28
2/21/2020,12,20.68,22.08,13607,2.41,1645,1,27
2/21/2020,13,19.24,20.77,13196,2.41,1645,1,28
2/21/2020,14,19.28,20.22,13086,2.41,1645,1,28
2/21/2020,15,18.87,20.35,13200,2.41,1645,1,28.9
2/21/2020,16,19.36,21.04,13778,2.41,1645,1,30
2/21/2020,17,26.11,26.33,14887,2.41,1645,1,33.1
2/21/2020,18,34.34,34.31,16038,2.41,1645,0,32
2/21/2020,19,41.27,35.97,16447,2.41,1645,1,30.9
2/21/2020,20,28.72,30.61,16074,2.41,1645,1,32
2/21/2020,21,21.51,30.37,15571,2.41,1645,1,30.9
2/21/2020,22,22.91,27.43,14888,2.41,1645,1,30.9
2/21/2020,23,22.64,21.89,13959,2.41,1645,1,30
2/21/2020,24,20.65,20.67,13085.5833,2.41,1645,1,28.9
2/22/2020,1,23.1,21.55,12440,1.989,1721,1,30
2/22/2020,2,23.77,19.52,12050,1.989,1721,1,30
2/22/2020,3,21.47,19.19,11866,1.989,1721,1,30.9
2/22/2020,4,20.83,19.22,11802,1.989,1721,1,30.9
2/22/2020,5,20.96,19.41,11928,1.989,1721,1,30
2/22/2020,6,27.47,22.78,12349,1.989,1721,1,30
2/22/2020,7,35.21,23.04,13036,1.989,1721,1,30
2/22/2020,8,34.56,32.02,13329,1.989,1721,0,33.1
2/22/2020,9,21.77,24.56,12993,1.989,1721,1,37
2/22/2020,10,18.05,21.98,12449,1.989,1721,1,39
2/22/2020,11,16.47,19.53,12155,1.989,1721,1,42.1
2/22/2020,12,15.67,17.8,12080,1.989,1721,1,45
2/22/2020,13,13.62,17.06,11779,1.989,1721,0,45
2/22/2020,14,8.27,15.55,11731,1.989,1721,1,46.9
2/22/2020,15,14.2,15.55,11876,1.989,1721,0,48
2/22/2020,16,15.88,17.42,12163,1.989,1721,1,48
2/22/2020,17,17.09,18.66,12916,1.989,1721,1,46.9
2/22/2020,18,34.01,24.81,14132,1.989,1721,1,45
2/22/2020,19,36.68,27.51,14651,1.989,1721,0,44.1
2/22/2020,20,31.71,26.56,14366,1.989,1721,1,42.1
2/22/2020,21,30.81,21.46,13942,1.989,1721,1,41
2/22/2020,22,26.43,18.94,13396,1.989,1721,1,42.1
2/22/2020,23,21.46,18.57,12678,1.989,1721,1,41
2/22/2020,24,17.39,17.65,11957.6667,1.989,1721,1,39
2/23/2020,1,16.99,18.98,11717,1.989,1482,1,36
2/23/2020,2,17.08,17.12,11677,1.989,1482,1,35.1
2/23/2020,3,16.57,16.77,11516,1.989,1482,1,35.1
2/23/2020,4,16.42,16.8,11489,1.989,1482,1,37
2/23/2020,5,16.73,17.12,11593,1.989,1482,1,35.1
2/23/2020,6,16.89,17.55,11441,1.989,1482,1,35.1
2/23/2020,7,17.22,18.05,11920,1.989,1482,1,35.1
2/23/2020,8,17.41,22.21,12132,1.989,1482,1,39
2/23/2020,9,15.67,18.51,11816,1.989,1482,1,44.1
2/23/2020,10,15.27,17.15,11585,1.989,1482,1,46.9
2/23/2020,11,15.25,16.8,11616,1.989,1482,1,50
2/23/2020,12,15.1,16,11425,1.989,1482,1,52
2/23/2020,13,14.69,15.23,11221,1.989,1482,0,55
2/23/2020,14,8.4,15.08,11124,1.989,1482,0,55.9
2/23/2020,15,10.48,14.96,11147,1.989,1482,1,57
2/23/2020,16,13.44,16.24,11718,1.989,1482,1,57
2/23/2020,17,12.56,21.55,12629,1.989,1482,1,55
2/23/2020,18,15.57,31.52,13978,1.989,1482,1,54
2/23/2020,19,19.54,37.48,14613,1.989,1482,1,48
2/23/2020,20,25.61,30.73,14377,1.989,1482,0,43
2/23/2020,21,31.21,29.57,13866,1.989,1482,1,43
2/23/2020,22,26.67,25.95,13072,1.989,1482,1,44.1
2/23/2020,23,18.07,20.72,12102,1.989,1482,1,42.1
2/23/2020,24,16.82,22.04,11490.0833,1.989,1482,1,41
2/24/2020,1,15.75,16.94,11146,1.989,1895,1,39.9
2/24/2020,2,17.02,16.44,11125,1.989,1895,1,37.9
2/24/2020,3,16.89,16.33,11045,1.989,1895,1,37
2/24/2020,4,17.06,16.22,11167,1.989,1895,0,39
2/24/2020,5,22.87,17.11,11350,1.989,1895,1,37
2/24/2020,6,32.31,21.46,12255,1.989,1895,0,36
2/24/2020,7,33.11,31.19,13901,1.989,1895,0,37.9
2/24/2020,8,40.72,31.29,14336,1.989,1895,0,42.1
2/24/2020,9,22.63,27.42,13484,1.989,1895,1,46.9
2/24/2020,10,16.29,18.73,12537,1.989,1895,1,52
2/24/2020,11,15.18,17.88,11930,1.989,1895,1,57.9
2/24/2020,12,15.37,16.42,11887,1.989,1895,1,61
2/24/2020,13,14.94,16.19,11893,1.989,1895,1,63
2/24/2020,14,14.95,15.85,11912,1.989,1895,1,64
2/24/2020,15,15.24,16.17,12183,1.989,1895,1,63
2/24/2020,16,16.59,17.09,12435,1.989,1895,1,61
2/24/2020,17,23.76,19.98,13345,1.989,1895,1,57
2/24/2020,18,27.39,30.98,14547,1.989,1895,0,53.1
2/24/2020,19,30.11,33,15089,1.989,1895,1,51.1
2/24/2020,20,23.37,28.67,14723,1.989,1895,1,52
2/24/2020,21,23.99,24.87,14086,1.989,1895,1,50
2/24/2020,22,17.03,17.84,13168,1.989,1895,1,46.9
2/24/2020,23,15.68,16.48,12049,1.989,1895,1,45
2/24/2020,24,15.35,15.97,11401.25,1.989,1895,1,45
2/25/2020,1,14.95,16.24,11050,1.85,1757,1,44.1
2/25/2020,2,14.66,15.69,10724,1.85,1757,1,44.1
2/25/2020,3,15.07,15.97,10840,1.85,1757,1,45
2/25/2020,4,14.83,16.09,10842,1.85,1757,1,45
2/25/2020,5,14.4,16.36,10980,1.85,1757,1,46
2/25/2020,6,15.12,17.07,11714,1.85,1757,1,45
2/25/2020,7,16.25,22.83,13031,1.85,1757,0,46
2/25/2020,8,19.29,21.46,13869,1.85,1757,1,46
2/25/2020,9,19.7,25.11,13828,1.85,1757,1,46.9
2/25/2020,10,16.07,25.31,13412,1.85,1757,1,50
2/25/2020,11,16.19,25.91,13234,1.85,1757,1,51.1
2/25/2020,12,16.49,23.9,13149,1.85,1757,1,50
2/25/2020,13,15.72,23.75,12819,1.85,1757,1,48
2/25/2020,14,15.67,22.65,12803,1.85,1757,1,50
2/25/2020,15,15.59,19.59,13060,1.85,1757,1,48.9
2/25/2020,16,15.82,20.51,13377,1.85,1757,1,48.9
2/25/2020,17,16.14,24.71,13950,1.85,1757,1,46.9
2/25/2020,18,16.45,28.81,14822,1.85,1757,1,46
2/25/2020,19,17.11,29.05,15109,1.85,1757,1,46.9
2/25/2020,20,18.68,21.09,14727,1.85,1757,1,46
2/25/2020,21,19.81,20.18,14088,1.85,1757,1,46
2/25/2020,22,20.14,18.88,13178,1.85,1757,1,45
2/25/2020,23,16.84,16.94,12050,1.85,1757,1,45
2/25/2020,24,14.57,16.65,11117.9167,1.85,1757,1,45
2/26/2020,1,11.66,14.85,10711,1.856,1865,0,45
2/26/2020,2,-5.72,11.33,10493,1.856,1865,0,45
2/26/2020,3,3.79,10.88,10609,1.856,1865,0,45
2/26/2020,4,5.73,10.44,10622,1.856,1865,1,45
2/26/2020,5,10.93,12.81,10731,1.856,1865,1,45
2/26/2020,6,14.06,15.22,11552,1.856,1865,1,45
2/26/2020,7,15.1,17.06,12938,1.856,1865,1,45
2/26/2020,8,19.04,19.68,13780,1.856,1865,1,45
2/26/2020,9,18.45,19.38,13799,1.856,1865,1,46
2/26/2020,10,24.99,20.33,13684,1.856,1865,1,48
2/26/2020,11,26.13,21.28,13627,1.856,1865,1,46.9
2/26/2020,12,18.7,25.05,13545,1.856,1865,1,46.9
2/26/2020,13,16.76,21.61,13387,1.856,1865,1,48
2/26/2020,14,16.15,20.08,13346,1.856,1865,1,46.9
2/26/2020,15,15.93,19.55,13348,1.856,1865,1,46
2/26/2020,16,16.62,19.47,13652,1.856,1865,1,45
2/26/2020,17,21.87,21.62,14220,1.856,1865,0,45
2/26/2020,18,27.52,27.39,15001,1.856,1865,1,44.1
2/26/2020,19,27.55,27.68,15242,1.856,1865,0,44.1
2/26/2020,20,19.87,24.19,14844,1.856,1865,1,44.1
2/26/2020,21,16.91,19.5,14239,1.856,1865,1,44.1
2/26/2020,22,18.67,18.16,13359,1.856,1865,1,44.1
2/26/2020,23,17.22,16.72,12214,1.856,1865,1,44.1
2/26/2020,24,16.7,15.65,11265.6667,1.856,1865,1,44.1
2/27/2020,1,17.92,16.04,10642,2.108,1746,1,44.1
2/27/2020,2,15.66,14.52,10516,2.108,1746,1,44.1
2/27/2020,3,15.47,13.63,10679,2.108,1746,1,44.1
2/27/2020,4,14.86,13.43,10702,2.108,1746,1,44.1
2/27/2020,5,14.88,12.86,11052,2.108,1746,1,44.1
2/27/2020,6,14.53,14.4,11683,2.108,1746,1,45
2/27/2020,7,22.75,21.47,13070,2.108,1746,0,45
2/27/2020,8,30.93,25.2,14051,2.108,1746,0,46.9
2/27/2020,9,32.53,21.12,14272,2.108,1746,0,46
2/27/2020,10,28.82,20.05,14031,2.108,1746,1,51.1
2/27/2020,11,19.26,21.03,13416,2.108,1746,1,55
2/27/2020,12,16,17.96,13061,2.108,1746,1,50
2/27/2020,13,26.37,17.41,13619,2.108,1746,0,48.9
2/27/2020,14,19.8,17.12,13458,2.108,1746,1,46.9
2/27/2020,15,24.44,17.11,13410,2.108,1746,1,45
2/27/2020,16,16.57,17.89,13429,2.108,1746,1,42.1
2/27/2020,17,22.1,22.58,14158,2.108,1746,1,39.9
2/27/2020,18,29.4,27.98,15341,2.108,1746,0,39
2/27/2020,19,37.37,29.5,15916,2.108,1746,0,37.9
2/27/2020,20,35.66,27.81,15686,2.108,1746,0,37
2/27/2020,21,30.74,26.02,15185,2.108,1746,1,36
2/27/2020,22,28.35,24.46,14336,2.108,1746,1,35.1
2/27/2020,23,22.49,18.63,13253,2.108,1746,1,34
2/27/2020,24,19.8,20.94,12342.25,2.108,1746,1,33.1
2/28/2020,1,15.59,18.73,12006,2.239,1169,1,33.1
2/28/2020,2,15.89,17.83,11915,2.239,1169,1,33.1
2/28/2020,3,15.93,17.55,11776,2.239,1169,1,33.1
2/28/2020,4,15.94,17.33,11818,2.239,1169,1,32
2/28/2020,5,15.54,17.52,12153,2.239,1169,1,32
2/28/2020,6,16.18,25.53,12833,2.239,1169,1,32
2/28/2020,7,24.34,25.83,14181,2.239,1169,0,30.9
2/28/2020,8,24.77,27.91,14618,2.239,1169,1,33.1
2/28/2020,9,16.08,21.07,14057,2.239,1169,1,34
2/28/2020,10,15.58,18.01,13425,2.239,1169,1,36
2/28/2020,11,16.45,18.48,12966,2.239,1169,1,36
2/28/2020,12,16.35,18.03,12943,2.239,1169,1,34
2/28/2020,13,15.83,17.62,12941,2.239,1169,1,35.1
2/28/2020,14,14.65,17.58,13071,2.239,1169,1,36
2/28/2020,15,16,17.67,13187,2.239,1169,1,37
2/28/2020,16,16.78,18.33,13705,2.239,1169,1,36
2/28/2020,17,17.58,19.74,14319,2.239,1169,1,35.1
2/28/2020,18,24.7,25.99,15224,2.239,1169,1,34
2/28/2020,19,28.66,28.27,15652,2.239,1169,0,34
2/28/2020,20,27.23,25.98,15305,2.239,1169,1,33.1
2/28/2020,21,24.2,20.37,14846,2.239,1169,1,32
2/28/2020,22,20.78,19.8,14176,2.239,1169,0,32
2/28/2020,23,18.13,18.46,13269,2.239,1169,1,30
2/28/2020,24,17.29,18.75,12416.4167,2.239,1169,1,28
2/29/2020,1,19.62,19.84,11798,2.239,1227,1,28
2/29/2020,2,17.47,18,11447,2.239,1227,1,27
2/29/2020,3,15.07,17.71,11281,2.239,1227,1,27
2/29/2020,4,17.04,17.88,11254,2.239,1227,1,28
2/29/2020,5,16.97,18.05,11423,2.239,1227,0,28
2/29/2020,6,17.5,20.06,11853,2.239,1227,1,27
2/29/2020,7,20.75,21.16,12472,2.239,1227,1,28
2/29/2020,8,17.83,20.21,12810,2.239,1227,1,28.9
2/29/2020,9,16.42,21.2,12727,2.239,1227,1,30.9
2/29/2020,10,14.86,20.95,12381,2.239,1227,1,32
2/29/2020,11,16.02,19.27,12578,2.239,1227,1,34
2/29/2020,12,17.44,20.22,12737,2.239,1227,1,33.1
2/29/2020,13,18.05,18.75,12801,2.239,1227,1,34
2/29/2020,14,15.12,18.23,12543,2.239,1227,1,34
2/29/2020,15,12.24,18.46,12518,2.239,1227,0,34
2/29/2020,16,14.3,17.85,12983,2.239,1227,1,32
2/29/2020,17,16.24,18.66,13758,2.239,1227,1,30.9
2/29/2020,18,18.97,21.94,14848,2.239,1227,1,28.9
2/29/2020,19,24.28,27.25,15441,2.239,1227,1,27
2/29/2020,20,19.03,23.04,15165,2.239,1227,1,26.1
2/29/2020,21,19.95,19.86,14791,2.239,1227,1,24.1
2/29/2020,22,19.05,18.95,14341,2.239,1227,0,23
2/29/2020,23,18.01,18.07,14300,2.239,1227,0,21.9
2/29/2020,24,18.01,18.41,14300,2.239,1227,0,21.9
3/1/2020,1,16.07,20.34,12099.4,2.239,1226,0,21
3/1/2020,2,16.2,19.22,11920.25,2.239,1226,1,21
3/1/2020,3,15.56,17.62,12244,2.239,1226,1,19.9
3/1/2020,4,15.14,17.8,12213,2.239,1226,1,19.9
3/1/2020,5,15.19,18.38,12072,2.239,1226,1,19
3/1/2020,6,13.15,19.16,12226,2.239,1226,1,19
3/1/2020,7,15.94,18.72,12605,2.239,1226,1,19
3/1/2020,8,14.1,18.11,12924,2.239,1226,1,21
3/1/2020,9,13.28,17.59,12923,2.239,1226,1,24.1
3/1/2020,10,13.74,16.31,12834,2.239,1226,1,27
3/1/2020,11,15.78,14.83,12593,2.239,1226,1,
3/1/2020,12,11.35,13.79,12453,2.239,1226,0,30
3/1/2020,13,12.41,13.08,12301,2.239,1226,0,30
3/1/2020,14,11.75,13.02,12056,2.239,1226,1,30.9
3/1/2020,15,12.56,12.97,12373,2.239,1226,1,32
3/1/2020,16,13.96,13.68,12860,2.239,1226,1,32
3/1/2020,17,21.15,16.48,13829,2.239,1226,0,32
3/1/2020,18,21.74,19.61,15004,2.239,1226,0,30
3/1/2020,19,30.34,25.92,15722,2.239,1226,1,30
3/1/2020,20,23.85,20.95,15511,2.239,1226,1,28.9
3/1/2020,21,21.63,17.75,15026,2.239,1226,1,28.9
3/1/2020,22,16.57,16.87,14201,2.239,1226,1,28
3/1/2020,23,17.99,16.69,13200,2.239,1226,1,25
3/1/2020,24,25.27,16.94,12374.3333,2.239,1226,1,25
3/2/2020,1,18.82,18.46,11851,2.239,1774,1,24.1
3/2/2020,2,16.41,19.9,11563,2.239,1774,1,26.1
3/2/2020,3,18,18.35,11444,2.239,1774,1,27
3/2/2020,4,16.71,18.35,11484,2.239,1774,1,27
3/2/2020,5,22.44,20.19,11856,2.239,1774,1,27
3/2/2020,6,27.52,22.3,12896,2.239,1774,0,28
3/2/2020,7,32.82,30.8,14474,2.239,1774,0,28
3/2/2020,8,23.63,31,14903,2.239,1774,0,30.9
3/2/2020,9,21.6,27.5,14366,2.239,1774,0,35.1
3/2/2020,10,17.44,24.54,13918,2.239,1774,1,39
3/2/2020,11,16.34,19.53,13463,2.239,1774,1,41
3/2/2020,12,16.27,17.94,13262,2.239,1774,1,46
3/2/2020,13,14.84,16.09,12880,2.239,1774,0,46.9
3/2/2020,14,13.53,14.98,12670,2.239,1774,0,50
3/2/2020,15,13.09,14.98,12571,2.239,1774,1,52
3/2/2020,16,13.44,16.16,12617,2.239,1774,1,51.1
3/2/2020,17,16.48,18.77,13607,2.239,1774,1,50
3/2/2020,18,23.9,25.01,14748,2.239,1774,0,46.9
3/2/2020,19,27.09,28.27,15302,2.239,1774,1,46.9
3/2/2020,20,20.06,24.65,14936,2.239,1774,1,46.9
3/2/2020,21,16.97,19.13,14307,2.239,1774,1,46
3/2/2020,22,16.29,16.31,13314,2.239,1774,1,46.9
3/2/2020,23,14.56,15.49,12133,2.239,1774,1,46.9
3/2/2020,24,13.05,14.92,11112.8333,2.239,1774,0,46.9
3/3/2020,1,10.01,13.95,10738,1.588,1993,0,46.9
3/3/2020,2,12.85,12.39,10759,1.588,1993,1,46.9
3/3/2020,3,12.13,12.38,10757,1.588,1993,1,48
3/3/2020,4,10.55,12.34,10690,1.588,1993,0,48
3/3/2020,5,8.9,12.24,10801,1.588,1993,1,48
3/3/2020,6,13.89,14.39,11563,1.588,1993,1,46.9
3/3/2020,7,19.67,23.25,12858,1.588,1993,1,46.9
3/3/2020,8,23.03,23.79,13281,1.588,1993,1,48.9
3/3/2020,9,15.86,19.07,12607,1.588,1993,1,53.1
3/3/2020,10,14.1,17.51,11961,1.588,1993,1,55.9
3/3/2020,11,13.38,17.77,11550,1.588,1993,1,55.9
3/3/2020,12,13.14,17.74,11470,1.588,1993,1,57
3/3/2020,13,13.77,17.72,11589,1.588,1993,1,55.9
3/3/2020,14,16.75,18.8,11867,1.588,1993,1,54
3/3/2020,15,29.05,18.8,12347,1.588,1993,1,55
3/3/2020,16,23.14,20.64,12683,1.588,1993,1,55.9
3/3/2020,17,22.32,23.68,13354,1.588,1993,0,53.1
3/3/2020,18,27.14,27.52,14277,1.588,1993,0,51.1
3/3/2020,19,26.17,30.23,14703,1.588,1993,0,50
3/3/2020,20,26.36,26,14348,1.588,1993,1,48
3/3/2020,21,22.2,24.34,13766,1.588,1993,1,46.9
3/3/2020,22,19.06,19.62,12813,1.588,1993,1,46.9
3/3/2020,23,14.92,15.48,11664,1.588,1993,1,48.9
3/3/2020,24,14.55,14.18,10826.25,1.588,1993,1,48.9
3/4/2020,1,14.41,12.33,10613,1.655,1861,1,50
3/4/2020,2,14.05,11.49,10544,1.655,1861,1,50
3/4/2020,3,12.64,11.46,10417,1.655,1861,1,46.9
3/4/2020,4,13.19,11.45,10449,1.655,1861,1,45
3/4/2020,5,13.91,11.53,10812,1.655,1861,1,44.1
3/4/2020,6,13.75,12.96,11495,1.655,1861,1,44.1
3/4/2020,7,20.3,15.2,12643,1.655,1861,1,45
3/4/2020,8,25.48,21.11,13192,1.655,1861,0,45
3/4/2020,9,23.94,17.46,12902,1.655,1861,0,46
3/4/2020,10,20.36,16.4,12666,1.655,1861,1,46.9
3/4/2020,11,25.87,16.07,12566,1.655,1861,0,48
3/4/2020,12,24.32,15.31,12343,1.655,1861,1,46.9
3/4/2020,13,15.8,14.95,12139,1.655,1861,1,48.9
3/4/2020,14,13.11,14.9,12107,1.655,1861,1,48
3/4/2020,15,13.31,14.79,11988,1.655,1861,1,48
3/4/2020,16,14.3,14.89,12323,1.655,1861,1,48.9
3/4/2020,17,19.51,16.24,13242,1.655,1861,1,46.9
3/4/2020,18,25.94,21.83,14402,1.655,1861,1,46
3/4/2020,19,19.04,24.29,15060,1.655,1861,1,45
3/4/2020,20,23.05,21.87,14792,1.655,1861,1,44.1
3/4/2020,21,16.18,16.98,14214,1.655,1861,1,43
3/4/2020,22,17.68,15.63,13320,1.655,1861,1,43
3/4/2020,23,13.72,15,12240,1.655,1861,1,41
3/4/2020,24,15.63,14.77,11538.0833,1.655,1861,1,41
3/5/2020,1,12.49,12.47,11261,1.689,1770,1,39.9
3/5/2020,2,10.68,12.59,11105,1.689,1770,0,39.9
3/5/2020,3,12.72,11.89,10745,1.689,1770,1,39
3/5/2020,4,9.01,11.42,10991,1.689,1770,0,39
3/5/2020,5,12.59,12.59,11300,1.689,1770,1,37.9
3/5/2020,6,13.27,15.36,11968,1.689,1770,1,37.9
3/5/2020,7,15.76,21.57,13202,1.689,1770,1,37.9
3/5/2020,8,20.44,23.67,13459,1.689,1770,1,39
3/5/2020,9,13.81,16.75,12670,1.689,1770,1,42.1
3/5/2020,10,13.01,15.63,11979,1.689,1770,1,44.1
3/5/2020,11,12.72,14.62,11577,1.689,1770,1,46
3/5/2020,12,10.77,12.91,11312,1.689,1770,1,48
3/5/2020,13,12.25,12.9,11088,1.689,1770,1,48
3/5/2020,14,12.39,12.89,11047,1.689,1770,1,51.1
3/5/2020,15,12.58,12.88,11214,1.689,1770,1,51.1
3/5/2020,16,13.36,13.82,11857.5,1.689,1770,1,51.1
3/5/2020,17,19.51,16.52,12916,1.689,1770,1,48.9
3/5/2020,18,16.57,22.93,14109,1.689,1770,1,48
3/5/2020,19,25.04,25.66,14888,1.689,1770,1,48
3/5/2020,20,25.38,24.38,14686,1.689,1770,0,44.1
3/5/2020,21,24.49,22.83,14196,1.689,1770,1,39.9
3/5/2020,22,22.12,19.42,13408,1.689,1770,1,39
3/5/2020,23,15.94,15.94,12472,1.689,1770,1,39.9
3/5/2020,24,13.64,14.66,11697.6667,1.689,1770,1,39
3/6/2020,1,14.31,14.95,11137,1.748,1580,1,36
3/6/2020,2,14.25,14.55,10998,1.748,1580,1,35.1
3/6/2020,3,14.22,14.47,10944,1.748,1580,1,35.1
3/6/2020,4,14.38,14.52,10814,1.748,1580,1,34
3/6/2020,5,14.24,14.55,11193,1.748,1580,1,33.1
3/6/2020,6,14.73,15.69,12212,1.748,1580,1,32
3/6/2020,7,22.71,18.59,13504,1.748,1580,1,33.1
3/6/2020,8,20.2,22.04,13838,1.748,1580,1,37
3/6/2020,9,15.19,22.36,13039,1.748,1580,1,39
3/6/2020,10,14.39,21.75,12336,1.748,1580,1,41
3/6/2020,11,14.84,20.62,12082,1.748,1580,1,42.1
3/6/2020,12,15.08,20.28,12191,1.748,1580,1,43
3/6/2020,13,17.35,19.73,12550,1.748,1580,1,43
3/6/2020,14,22.71,20.02,13187,1.748,1580,1,42.1
3/6/2020,15,27.14,19.93,13539,1.748,1580,1,42.1
3/6/2020,16,25.87,21.81,13796,1.748,1580,1,41
3/6/2020,17,28.92,22.74,14235,1.748,1580,1,39.9
3/6/2020,18,23.16,24.06,14872,1.748,1580,1,39
3/6/2020,19,24.48,24.9,15050,1.748,1580,1,39
3/6/2020,20,15.89,19.64,14668,1.748,1580,1,37.9
3/6/2020,21,15.42,19.38,14168,1.748,1580,1,37
3/6/2020,22,17.46,18.12,13476,1.748,1580,0,37
3/6/2020,23,15.9,17.72,12680,1.748,1580,1,
3/6/2020,24,15.42,15.39,11999.25,1.748,1580,1,34
3/7/2020,1,14.78,16.79,11399,1.581,2284,1,30.9
3/7/2020,2,14.27,15.34,11067,1.581,2284,1,32
3/7/2020,3,14.52,14.87,11115,1.581,2284,1,32
3/7/2020,4,14.3,14.39,11114,1.581,2284,1,30.9
3/7/2020,5,14.87,15.42,11290,1.581,2284,1,30
3/7/2020,6,15.05,16.07,11740,1.581,2284,1,30
3/7/2020,7,17.61,16.74,12163,1.581,2284,1,28.9
3/7/2020,8,21.57,17.05,12489,1.581,2284,0,30
3/7/2020,9,18.29,17.65,12517,1.581,2284,1,30.9
3/7/2020,10,16.24,17.15,12171,1.581,2284,1,34
3/7/2020,11,15.55,15.89,12025,1.581,2284,1,37.9
3/7/2020,12,15.8,15.46,11650,1.581,2284,1,39.9
3/7/2020,13,12.98,14.66,11217,1.581,2284,1,43
3/7/2020,14,12.44,13.97,10902,1.581,2284,1,44.1
3/7/2020,15,12.41,13.93,11054,1.581,2284,1,44.1
3/7/2020,16,12.98,14.43,11615,1.581,2284,1,43
3/7/2020,17,21.01,16,12480,1.581,2284,1,42.1
3/7/2020,18,28.05,25.15,13672,1.581,2284,0,39.9
3/7/2020,19,29.13,29.79,14410,1.581,2284,0,39
3/7/2020,20,20.6,27.77,14190,1.581,2284,0,37
3/7/2020,21,22.48,25.25,13750,1.581,2284,1,36
3/7/2020,22,22.39,25.34,13188,1.581,2284,1,35.1
3/7/2020,23,20.3,18.11,12437,1.581,2284,1,34
3/7/2020,24,22.32,19.21,11714.6667,1.581,2284,1,33.1
3/8/2020,1,16.22,18.45,11263,1.581,2049,1,32
3/8/2020,2,15.31,18.25,11236,1.581,2049,1,30.9
3/8/2020,3,14.49,16.52,11311,1.581,2049,1,32
3/8/2020,4,14.21,16.24,11328,1.581,2049,1,33.1
3/8/2020,5,15.08,17.33,11513,1.581,2049,1,32
3/8/2020,6,21.82,17.68,11939,1.581,2049,1,32
3/8/2020,7,14.92,16.94,12108,1.581,2049,1,33.1
3/8/2020,8,13.94,15.93,11944,1.581,2049,1,35.1
3/8/2020,9,13.69,15.14,11747,1.581,2049,1,39
3/8/2020,10,13.33,15.74,11825,1.581,2049,1,42.1
3/8/2020,11,13.51,14.07,11446,1.581,2049,1,45
3/8/2020,12,12.44,13.99,10832,1.581,2049,0,48
3/8/2020,13,9.2,13.92,10688,1.581,2049,1,50
3/8/2020,14,10.7,13.48,10643,1.581,2049,1,51.1
3/8/2020,15,8.03,13.97,10789,1.581,2049,0,52
3/8/2020,16,11.27,14.63,11295,1.581,2049,0,53.1
3/8/2020,17,13.95,16.3,12445,1.581,2049,1,53.1
3/8/2020,18,15.17,24.02,13268,1.581,2049,1,51.1
3/8/2020,19,16.41,27.73,13939,1.581,2049,1,50
3/8/2020,20,19.17,23.12,13634,1.581,2049,1,45
3/8/2020,21,16.32,19,12887,1.581,2049,1,42.1
3/8/2020,22,15.29,17.73,12095,1.581,2049,1,43
3/8/2020,23,13.36,14.64,11188,1.581,2049,1,43
3/8/2020,24,12.61,15.05,10816,1.581,2307,1,43
